,T,Sigma,r
501,15300763.575336909,953.19757894810220,2.6415252187363008
502,15693050.531309428,895.97972213545836,2.6415252187363008
503,16085337.487281943,817.61097630415657,2.6415252187363008
504,16477624.443254462,708.98755024741740,2.6415252187363008
505,16869911.399226978,549.62467739998817,2.6415252187363008
506,17262198.355199497,251.72037693810589,2.6415252187363008
507,786146.20435374288,16.585623781421582,2.7242047106606120
508,1178433.1603262606,36.534545931046836,2.7242047106606120
509,1570720.1162987782,61.270243850708233,2.7242047106606120
510,1963007.0722712961,89.397763253250787,2.7242047106606120
511,2355294.0282438137,120.19574955095098,2.7242047106606120
512,2747580.9842163310,153.25060081682645,2.7242047106606120
513,3139867.9401888489,188.27509186263464,2.7242047106606120
514,3532154.8961613667,225.03506802068173,2.7242047106606120
515,3924441.8521338841,263.32034309404713,2.7242047106606120
516,4316728.8081064010,302.93229288026117,2.7242047106606120
517,4709015.7640789198,343.67784581214187,2.7242047106606120
518,5101302.7200514376,385.36606086367902,2.7242047106606120
519,5493589.6760239555,427.80582700568306,2.7242047106606120
520,5885876.6319964742,470.80408049512647,2.7242047106606120
521,6278163.5879689921,514.16426635307187,2.7242047106606120
522,6670450.5439415099,557.68490280877984,2.7242047106606120
523,7062737.4999140287,601.15816261929263,2.7242047106606120
524,7455024.4558865465,644.36840792383202,2.7242047106606120
525,7847311.4118590644,687.09062299698803,2.7242047106606120
526,8239598.3678315822,729.08868868370030,2.7242047106606120
527,8631885.3238041010,770.11343583601638,2.7242047106606120
528,9024172.2797766197,809.90040308212724,2.7242047106606120
529,9416459.2357491367,848.16720584379141,2.7242047106606120
530,9808746.1917216554,884.61039665347812,2.7242047106606120
531,10201033.147694174,918.90165807599124,2.7242047106606120
532,10593320.103666691,950.68311339571744,2.7242047106606120
533,10985607.059639210,979.56145782950830,2.7242047106606120
534,11377894.015611727,1005.1004898909581,2.7242047106606120
535,11770180.971584246,1026.8114344254227,2.7242047106606120
536,12162467.927556764,1044.1401539383398,2.7242047106606120
537,12554754.883529281,1056.4498684604600,2.7242047106606120
538,12947041.839501800,1062.9972074923671,2.7242047106606120
539,13339328.795474319,1062.8980302627861,2.7242047106606120
540,13731615.751446836,1055.0769172472012,2.7242047106606120
541,14123902.707419354,1038.1893399566818,2.7242047106606120
542,14516189.663391873,1010.4953775697974,2.7242047106606120
543,14908476.619364390,969.64096652540479,2.7242047106606120
544,15300763.575336909,912.24496060370291,2.7242047106606120
545,15693050.531309428,833.02119563290148,2.7242047106606120
546,16085337.487281943,722.54871275506764,2.7242047106606120
547,16477624.443254462,559.57735360078107,2.7242047106606120
548,16869911.399226978,251.70457765219356,2.7242047106606120
549,786146.20435374288,17.512225790088713,2.8068842025849232
550,1178433.1603262606,38.456258687983407,2.8068842025849232
551,1570720.1162987782,64.348003991217212,2.8068842025849232
552,1963007.0722712961,93.746242043450650,2.8068842025849232
553,2355294.0282438137,125.91235936289637,2.8068842025849232
554,2747580.9842163310,160.42006809943254,2.8068842025849232
555,3139867.9401888489,196.96910944090160,2.8068842025849232
556,3532154.8961613667,235.31163345102527,2.8068842025849232
557,3924441.8521338841,275.22330339715097,2.8068842025849232
558,4316728.8081064010,316.49098050049395,2.8068842025849232
559,4709015.7640789198,358.90668978370530,2.8068842025849232
560,5101302.7200514376,402.26411031041943,2.8068842025849232
561,5493589.6760239555,446.35615522477860,2.8068842025849232
562,5885876.6319964742,490.97305058757394,2.8068842025849232
563,6278163.5879689921,535.90064216532778,2.8068842025849232
564,6670450.5439415099,580.91878669530399,2.8068842025849232
565,7062737.4999140287,625.79973636740306,2.8068842025849232
566,7455024.4558865465,670.30644578438705,2.8068842025849232
567,7847311.4118590644,714.19073603782169,2.8068842025849232
568,8239598.3678315822,757.19124701689759,2.8068842025849232
569,8631885.3238041010,799.03109858619985,2.8068842025849232
570,9024172.2797766197,839.41516360569392,2.8068842025849232
571,9416459.2357491367,878.02682919341328,2.8068842025849232
572,9808746.1917216554,914.52408384429941,2.8068842025849232
573,10201033.147694174,948.53471154360091,2.8068842025849232
574,10593320.103666691,979.65029098136176,2.8068842025849232
575,10985607.059639210,1007.4185738677760,2.8068842025849232
576,11377894.015611727,1031.3336268621310,2.8068842025849232
577,11770180.971584246,1050.8228248733294,2.8068842025849232
578,12162467.927556764,1065.2293047676769,2.8068842025849232
579,12554754.883529281,1073.7876892332990,2.8068842025849232
580,12947041.839501800,1075.5895014811756,2.8068842025849232
581,13339328.795474319,1069.5321608455361,2.8068842025849232
582,13731615.751446836,1054.2405720972392,2.8068842025849232
583,14123902.707419354,1027.9402554717608,2.8068842025849232
584,14516189.663391873,988.23834115158797,2.8068842025849232
585,14908476.619364390,931.71200744113059,2.8068842025849232
586,15300763.575336909,853.03892433568410,2.8068842025849232
587,16477624.443254462,279.13867100997976,2.8068842025849232
588,786146.20435374288,18.459234990807715,2.8895636945092344
589,1178433.1603262606,40.413211632666915,2.8895636945092344
590,1570720.1162987782,67.475662581720044,2.8895636945092344
591,1963007.0722712961,98.160181467090808,2.8895636945092344
592,2355294.0282438137,131.71091220939692,2.8895636945092344
593,2747580.9842163310,167.68831138093717,2.8895636945092344
594,3139867.9401888489,205.77837320635632,2.8895636945092344
595,3532154.8961613667,245.71881631442369,2.8895636945092344
596,3924441.8521338841,287.27040197581061,2.8895636945092344
597,4316728.8081064010,330.20469387708926,2.8895636945092344
598,4709015.7640789198,374.29798119046615,2.8895636945092344
599,5101302.7200514376,419.32766435730088,2.8895636945092344
600,5493589.6760239555,465.06969916239689,2.8895636945092344
601,5885876.6319964742,511.29651937842107,2.8895636945092344
602,6278163.5879689921,557.77516857432727,2.8895636945092344
603,6670450.5439415099,604.26549398668396,2.8895636945092344
604,7062737.4999140287,650.51830447625628,2.8895636945092344
605,7455024.4558865465,696.27341250449069,2.8895636945092344
606,7847311.4118590644,741.25748249660512,2.8895636945092344
607,8239598.3678315822,785.18160056647082,2.8895636945092344
608,8631885.3238041010,827.73846468920453,2.8895636945092344
609,9024172.2797766197,868.59906898701183,2.8895636945092344
610,9416459.2357491367,907.40871789456412,2.8895636945092344
611,9808746.1917216554,943.78215035596725,2.8895636945092344
612,10201033.147694174,977.29747224179152,2.8895636945092344
613,10593320.103666691,1007.4884726744293,2.8895636945092344
614,10985607.059639210,1033.8347131761038,2.8895636945092344
615,11377894.015611727,1055.7484866934358,2.8895636945092344
616,11770180.971584246,1072.5572740535147,2.8895636945092344
617,12162467.927556764,1083.4795441756200,2.8895636945092344
618,12554754.883529281,1087.5903921038430,2.8895636945092344
619,12947041.839501800,1083.7710570296788,2.8895636945092344
620,13339328.795474319,1070.6316637165282,2.8895636945092344
621,13731615.751446836,1046.3869003495247,2.8895636945092344
622,14123902.707419354,1008.6428887665829,2.8895636945092344
623,14516189.663391873,954.00029016823692,2.8895636945092344
624,14908476.619364390,877.22633540677043,2.8895636945092344
625,15300763.575336909,769.21230588641254,2.8895636945092344
626,786146.20435374288,19.426352291264536,2.9722431864335457
627,1178433.1603262606,42.404730904958704,2.9722431864335457
628,1570720.1162987782,70.652234601990926,2.9722431864335457
629,1963007.0722712961,102.63830311196476,2.9722431864335457
630,2355294.0282438137,137.58978132646371,2.9722431864335457
631,2747580.9842163310,175.05326482507763,2.9722431864335457
632,3139867.9401888489,214.70026940233492,2.9722431864335457
633,3532154.8961613667,256.25333030355762,2.9722431864335457
634,3924441.8521338841,299.45753636140057,2.9722431864335457
635,4316728.8081064010,344.06834683807085,2.9722431864335457
636,4709015.7640789198,389.84545286915903,2.9722431864335457
637,5101302.7200514376,436.54904107941348,2.9722431864335457
638,5493589.6760239555,483.93708386639742,2.9722431864335457
639,5885876.6319964742,531.76308634503243,2.9722431864335457
640,6278163.5879689921,579.77402048152805,2.9722431864335457
641,6670450.5439415099,627.70829412720423,2.9722431864335457
642,7062737.4999140287,675.29364842007828,2.9722431864335457
643,7455024.4558865465,722.24489181421723,2.9722431864335457
644,7847311.4118590644,768.26137767229704,2.9722431864335457
645,8239598.3678315822,813.02411986258232,2.9722431864335457
646,8631885.3238041010,856.19241764927244,2.9722431864335457
647,9024172.2797766197,897.39982516683642,2.9722431864335457
648,9416459.2357491367,936.24924718219847,2.9722431864335457
649,9808746.1917216554,972.30686352211762,2.9722431864335457
650,10201033.147694174,1005.0944659580388,2.9722431864335457
651,10593320.103666691,1034.0796108761565,2.9722431864335457
652,10985607.059639210,1058.6627099418945,2.9722431864335457
653,11377894.015611727,1078.1597305792311,2.9722431864335457
654,11770180.971584246,1091.7784323128085,2.9722431864335457
655,12162467.927556764,1098.5847815950458,2.9722431864335457
656,12554754.883529281,1097.4538765692896,2.9722431864335457
657,12947041.839501800,1086.9953204155679,2.9722431864335457
658,13339328.795474319,1065.4340685142706,2.9722431864335457
659,13731615.751446836,1030.4081631746922,2.9722431864335457
660,14123902.707419354,978.59692123930915,2.9722431864335457
661,14908476.619364390,800.90502444026583,2.9722431864335457
662,15300763.575336909,648.60645427515806,2.9722431864335457
663,15693050.531309428,389.80533311282682,2.9722431864335457
664,786146.20435374288,20.413286415038808,3.0549226783578569
665,1178433.1603262606,44.430170426807294,3.0549226783578569
666,1570720.1162987782,73.876781417699533,3.0549226783578569
667,1963007.0722712961,107.17938697859920,3.0549226783578569
668,2355294.0282438137,143.54740772077199,3.0549226783578569
669,2747580.9842163310,182.51294004294323,3.0549226783578569
670,3139867.9401888489,223.73227255718180,3.0549226783578569
671,3532154.8961613667,266.91198918727235,3.0549226783578569
672,3924441.8521338841,311.78071628401449,3.0549226783578569
673,4316728.8081064010,358.07697701136840,3.0549226783578569
674,4709015.7640789198,405.54297143695590,3.0549226783578569
675,5101302.7200514376,453.92069924442171,3.0549226783578569
676,5493589.6760239555,502.94907696688955,3.0549226783578569
677,5885876.6319964742,552.36148773430818,3.0549226783578569
678,6278163.5879689921,601.88349233150336,3.0549226783578569
679,6670450.5439415099,651.23054228952037,3.0549226783578569
680,7062737.4999140287,700.10557773974983,3.0549226783578569
681,7455024.4558865465,748.19640375368488,3.0549226783578569
682,7847311.4118590644,795.17273274590593,3.0549226783578569
683,8239598.3678315822,840.68276130161803,3.0549226783578569
684,8631885.3238041010,884.34911690737692,3.0549226783578569
685,9024172.2797766197,925.76395967735982,3.0549226783578569
686,9416459.2357491367,964.48294889468832,3.0549226783578569
687,9808746.1917216554,1000.0176714830070,3.0549226783578569
688,10201033.147694174,1031.8259583251704,3.0549226783578569
689,10593320.103666691,1059.2992486559003,3.0549226783578569
690,10985607.059639210,1081.7457392217966,3.0549226783578569
691,11377894.015611727,1098.3673578968951,3.0549226783578569
692,11770180.971584246,1108.2274106782079,3.0549226783578569
693,12162467.927556764,1110.2036251831576,3.0549226783578569
694,12554754.883529281,1102.9173149949922,3.0549226783578569
695,12947041.839501800,1084.6213771842142,3.0549226783578569
696,13339328.795474319,1053.0124829446117,3.0549226783578569
697,13731615.751446836,1004.8913381136308,3.0549226783578569
698,14123902.707419354,935.48190449693197,3.0549226783578569
699,14516189.663391873,836.85105047876732,3.0549226783578569
700,14908476.619364390,693.26723324344243,3.0549226783578569
701,786146.20435374288,21.419753662436158,3.1376021702821681
702,1178433.1603262606,46.488910363645886,3.1376021702821681
703,1570720.1162987782,77.148407445950326,3.1376021702821681
704,1963007.0722712961,111.78226689850233,3.1376021702821681
705,2355294.0282438137,149.58229482377575,3.1376021702821681
706,2747580.9842163310,190.06542011049962,3.1376021702821681
707,3139867.9401888489,232.87193879618493,3.1376021702821681
708,3532154.8961613667,277.69169928055766,3.1376021702821681
709,3924441.8521338841,324.23605514627565,3.1376021702821681
710,4316728.8081064010,372.22573613719078,3.1376021702821681
711,4709015.7640789198,421.38452625281121,3.1376021702821681
712,5101302.7200514376,471.43522568289831,3.1376021702821681
713,5493589.6760239555,522.09657412484717,3.1376021702821681
714,5885876.6319964742,573.08057960675308,3.1376021702821681
715,6278163.5879689921,624.08997802208171,3.1376021702821681
716,6670450.5439415099,674.81565502748015,3.1376021702821681
717,7062737.4999140287,724.93389968854888,3.1376021702821681
718,7455024.4558865465,774.10336556568427,3.1376021702821681
719,7847311.4118590644,821.96160258276461,3.1376021702821681
720,8239598.3678315822,868.12099496145731,3.1376021702821681
721,8631885.3238041010,912.16389461620440,3.1376021702821681
722,9024172.2797766197,953.63666948994990,3.1376021702821681
723,9416459.2357491367,992.04228110394024,3.1376021702821681
724,9808746.1917216554,1026.8308459358705,3.1376021702821681
725,10201033.147694174,1057.3873884187633,3.1376021702821681
726,10593320.103666691,1083.0156021310922,3.1376021702821681
727,10985607.059639210,1102.9157964957960,3.1376021702821681
728,11377894.015611727,1116.1541235012799,3.1376021702821681
729,11770180.971584246,1121.6182654131544,3.1376021702821681
730,12162467.927556764,1117.9512083625391,3.1376021702821681
731,12554754.883529281,1103.4477058896287,3.1376021702821681
732,12947041.839501800,1075.8831067237772,3.1376021702821681
733,13339328.795474319,1032.2093575971719,3.1376021702821681
734,13731615.751446836,967.96097984505400,3.1376021702821681
735,14123902.707419354,875.92629084571070,3.1376021702821681
736,14516189.663391873,742.48011842353401,3.1376021702821681
737,14908476.619364390,532.57306581360615,3.1376021702821681
738,786146.20435374288,22.445477678475598,3.2202816622064794
739,1178433.1603262606,48.580355682046701,3.2202816622064794
740,1570720.1162987782,80.466257111962435,3.2202816622064794
741,1963007.0722712961,116.44582641220818,3.2202816622064794
742,2355294.0282438137,155.69300370449645,3.2202816622064794
743,2747580.9842163310,197.70885420737156,3.2202816622064794
744,3139867.9401888489,242.11689983159516,3.2202816622064794
745,3532154.8961613667,288.58945265704227,3.2202816622064794
746,3924441.8521338841,336.81976231514790,3.2202816622064794
747,4316728.8081064010,386.50988128393448,3.2202816622064794
748,4709015.7640789198,437.36421937504144,3.2202816622064794
749,5101302.7200514376,489.08532375017262,3.2202816622064794
750,5493589.6760239555,541.37058566296400,3.2202816622064794
751,5885876.6319964742,593.90932213724307,3.2202816622064794
752,6278163.5879689921,646.37995210902966,3.2202816622064794
753,6670450.5439415099,698.44708718909817,3.2202816622064794
754,7062737.4999140287,749.75838996818231,3.2202816622064794
755,7455024.4558865465,799.94105326069746,3.2202816622064794
756,7847311.4118590644,848.59773333942121,3.2202816622064794
757,8239598.3678315822,895.30173053943065,3.2202816622064794
758,8631885.3238041010,939.59114737741652,3.2202816622064794
759,9024172.2797766197,980.96165795909258,3.2202816622064794
760,9416459.2357491367,1018.8573759656296,3.2202816622064794
761,9808746.1917216554,1052.6590828053813,3.2202816622064794
762,10201033.147694174,1081.6687218885922,3.2202816622064794
763,10593320.103666691,1105.0884884104714,3.2202816622064794
764,10985607.059639210,1121.9918766267942,3.2202816622064794
765,11377894.015611727,1131.2823562490382,3.2202816622064794
766,11770180.971584246,1131.6322504606997,3.2202816622064794
767,12162467.927556764,1121.3883687308009,3.2202816622064794
768,12554754.883529281,1098.4184036606071,3.2202816622064794
769,12947041.839501800,1059.8435529152239,3.2202816622064794
770,13339328.795474319,1001.5300095292367,3.2202816622064794
771,13731615.751446836,916.99510875844362,3.2202816622064794
772,14123902.707419354,794.57331863962520,3.2202816622064794
773,14516189.663391873,607.22979450940193,3.2202816622064794
774,786146.20435374288,23.490189227873230,3.3029611541307906
775,1178433.1603262606,50.703934797348985,3.3029611541307906
776,1570720.1162987782,83.829512068198980,3.3029611541307906
777,1963007.0722712961,121.16899505282102,3.3029611541307906
778,2355294.0282438137,161.87814877016461,3.3029611541307906
779,2747580.9842163310,205.44145279681240,3.3029611541307906
780,3139867.9401888489,251.46485754400089,3.3029611541307906
781,3532154.8961613667,299.60232101062775,3.3029611541307906
782,3924441.8521338841,349.52813613050603,3.3029611541307906
783,4316728.8081064010,400.92476685707805,3.3029611541307906
784,4709015.7640789198,453.47625639369903,3.3029611541307906
785,5101302.7200514376,506.86380274579096,3.3029611541307906
786,5493589.6760239555,560.76222423060665,3.3029611541307906
787,5885876.6319964742,614.83676500752313,3.3029611541307906
788,6278163.5879689921,668.73995211934448,3.3029611541307906
789,6670450.5439415099,722.10830987506552,3.3029611541307906
790,7062737.4999140287,774.55876429711793,3.3029611541307906
791,7455024.4558865465,825.68456352364365,3.3029611541307906
792,7847311.4118590644,875.05050941344666,3.3029611541307906
793,8239598.3678315822,922.18724070234089,3.3029611541307906
794,8631885.3238041010,966.58422174157317,3.3029611541307906
795,9024172.2797766197,1007.6809586793530,3.3029611541307906
796,9416459.2357491367,1044.8557615887100,3.3029611541307906
797,9808746.1917216554,1077.4110524113369,3.3029611541307906
798,10201033.147694174,1104.5537061660041,3.3029611541307906
799,10593320.103666691,1125.3680617759403,3.3029611541307906
800,10985607.059639210,1138.7777697395559,3.3029611541307906
801,11377894.015611727,1143.4899892615033,3.3029611541307906
802,11770180.971584246,1137.9103812260125,3.3029611541307906
803,12162467.927556764,1120.0070108956306,3.3029611541307906
804,12554754.883529281,1087.0783902129710,3.3029611541307906
805,12947041.839501800,1035.3245634818145,3.3029611541307906
806,13339328.795474319,958.96047447608964,3.3029611541307906
807,13731615.751446836,848.05701149479671,3.3029611541307906
808,14123902.707419354,681.63635720095897,3.3029611541307906
809,14516189.663391873,386.56012459640107,3.3029611541307906
810,786146.20435374288,24.553625976869814,3.3856406460551018
811,1178433.1603262606,52.859098305370651,3.3856406460551018
812,1570720.1162987782,87.237388650306158,3.3856406460551018
813,1963007.0722712961,125.95074498799841,3.3856406460551018
814,2355294.0282438137,168.13639389418179,3.3856406460551018
815,2747580.9842163310,213.26148327880955,3.3856406460551018
816,3139867.9401888489,260.91357908155777,3.3856406460551018
817,3532154.8961613667,310.72745008694778,3.3856406460551018
818,3924441.8521338841,362.35755754422456,3.3856406460551018
819,4316728.8081064010,415.46583730654874,3.3856406460551018
820,4709015.7640789198,469.71493803368543,3.3856406460551018
821,5101302.7200514376,524.76356817560963,3.3856406460551018
822,5493589.6760239555,580.26269337523013,3.3856406460551018
823,5885876.6319964742,635.85203374763114,3.3856406460551018
824,6278163.5879689921,691.15656181077918,3.3856406460551018
825,6670450.5439415099,745.78278925268751,3.3856406460551018
826,7062737.4999140287,799.31465057692310,3.3856406460551018
827,7455024.4558865465,851.30877565119874,3.3856406460551018
828,7847311.4118590644,901.28889928119963,3.3856406460551018
829,8239598.3678315822,948.73908111234891,3.3856406460551018
830,8631885.3238041010,993.09529216808403,3.3856406460551018
831,9024172.2797766197,1033.7347437862782,3.3856406460551018
832,9416459.2357491367,1069.9620530041718,3.3856406460551018
833,9808746.1917216554,1100.9908889509140,3.3856406460551018
834,10201033.147694174,1125.9190059717344,3.3856406460551018
835,10593320.103666691,1143.6933099785201,3.3856406460551018
836,10985607.059639210,1153.0593636280767,3.3856406460551018
837,11377894.015611727,1152.4855370253474,3.3856406460551018
838,11770180.971584246,1140.0436369186141,3.3856406460551018
839,12162467.927556764,1113.2098145279620,3.3856406460551018
840,12554754.883529281,1068.5067487236454,3.3856406460551018
841,12947041.839501800,1000.7926058816940,3.3856406460551018
842,13339328.795474319,901.62960986491078,3.3856406460551018
843,13731615.751446836,754.58216649594203,3.3856406460551018
844,786146.20435374288,25.635532281729073,3.4683201379794131
845,1178433.1603262606,55.045317792681303,3.4683201379794131
846,1570720.1162987782,90.689135546944001,3.4683201379794131
847,1963007.0722712961,130.79008797940401,3.4683201379794131
848,2355294.0282438137,174.46644891952343,3.4683201379794131
849,2747580.9842163310,221.16726605835592,3.4683201379794131
850,3139867.9401888489,270.46089241433003,3.4683201379794131
851,3532154.8961613667,321.96205461682308,3.4683201379794131
852,3924441.8521338841,375.30448431589940,3.4683201379794131
853,4316728.8081064010,430.12862045145687,3.4683201379794131
854,4709015.7640789198,486.07465243907706,3.4683201379794131
855,5101302.7200514376,542.77761275727767,3.4683201379794131
856,5493589.6760239555,599.86327690970359,3.4683201379794131
857,5885876.6319964742,656.94431690184513,3.4683201379794131
858,6278163.5879689921,713.61639523477231,3.4683201379794131
859,6670450.5439415099,769.45396605497581,3.4683201379794131
860,7062737.4999140287,824.00556144099971,3.4683201379794131
861,7455024.4558865465,876.78831322149756,3.4683201379794131
862,7847311.4118590644,927.28139976597413,3.4683201379794131
863,8239598.3678315822,974.91800635117340,3.4683201379794131
864,8631885.3238041010,1019.0752300074516,3.4683201379794131
865,9024172.2797766197,1059.0611138718650,3.4683201379794131
866,9416459.2357491367,1094.0976064069778,3.4683201379794131
867,9808746.1917216554,1123.2976068586188,3.4683201379794131
868,10201033.147694174,1145.6331916713223,3.4683201379794131
869,10593320.103666691,1159.8902478265620,3.4683201379794131
870,10985607.059639210,1164.6013026797930,3.4683201379794131
871,11377894.015611727,1157.9416416320339,3.4683201379794131
872,11770180.971584246,1137.5597835680608,3.4683201379794131
873,12162467.927556764,1100.2812870776309,3.4683201379794131
874,12554754.883529281,1041.5423439137821,3.4683201379794131
875,12947041.839501800,954.16108989398060,3.4683201379794131
876,13339328.795474319,825.10888665578477,3.4683201379794131
877,13731615.751446836,623.56027117624478,3.4683201379794131
878,14123902.707419354,163.94037976852090,3.4683201379794131
879,786146.20435374288,26.735658983759084,3.5509996299037243
880,1178433.1603262606,57.262084720264362,3.5509996299037243
881,1570720.1162987782,94.184031662989881,3.5509996299037243
882,1963007.0722712961,135.68607262400417,3.5509996299037243
883,2355294.0282438137,180.86706649300578,3.5509996299037243
884,2747580.9842163310,229.15717097924352,3.5509996299037243
885,3139867.9401888489,280.10468229007120,3.5509996299037243
886,3532154.8961613667,333.30341369357757,3.5509996299037243
887,3924441.8521338841,388.36544570160260,3.5509996299037243
888,4316728.8081064010,444.90872135217450,3.5509996299037243
889,4709015.7640789198,502.54986806120405,3.5509996299037243
890,5101302.7200514376,560.89900808309517,3.5509996299037243
891,5493589.6760239555,619.55532897932994,3.5509996299037243
892,5885876.6319964742,678.10285391015725,3.5509996299037243
893,6278163.5879689921,736.10608147617631,3.5509996299037243
894,6670450.5439415099,793.10523561093930,3.5509996299037243
895,7062737.4999140287,848.61086698415818,3.5509996299037243
896,7455024.4558865465,902.09750520522277,3.5509996299037243
897,7847311.4118590644,952.99597826772117,3.5509996299037243
898,8239598.3678315822,1000.6838809072708,3.5509996299037243
899,8631885.3238041010,1044.4734618966254,3.5509996299037243
900,9024172.2797766197,1083.5958662352564,3.5509996299037243
901,9416459.2357491367,1117.1801297032491,3.5509996299037243
902,9808746.1917216554,1144.2244287046640,3.5509996299037243
903,10201033.147694174,1163.5555454907490,3.5509996299037243
904,10593320.103666691,1173.7697249810565,3.5509996299037243
905,10985607.059639210,1173.1427960481205,3.5509996299037243
906,11377894.015611727,1159.4866376564864,3.5509996299037243
907,11770180.971584246,1129.9052306818535,3.5509996299037243
908,12162467.927556764,1080.3450510260898,3.5509996299037243
909,12554754.883529281,1004.6694862628234,3.5509996299037243
910,12947041.839501800,892.41785949916198,3.5509996299037243
911,13339328.795474319,721.70551797987503,3.5509996299037243
912,13731615.751446836,418.02918723227970,3.5509996299037243
913,786146.20435374288,27.853763210686434,3.6336791218280355
914,1178433.1603262606,59.508909375747969,3.6336791218280355
915,1570720.1162987782,97.721384157761094,3.6336791218280355
916,1963007.0722712961,140.63778184604746,3.6336791218280355
917,2355294.0282438137,187.33703919193786,3.6336791218280355
918,2747580.9842163310,237.22961408072541,3.6336791218280355
919,3139867.9401888489,289.84288654532457,3.6336791218280355
920,3532154.8961613667,344.74886654410750,3.6336791218280355
921,3924441.8521338841,401.53703758084544,3.6336791218280355
922,4316728.8081064010,459.80181666923340,3.6336791218280355
923,4709015.7640789198,519.13512708332235,3.6336791218280355
924,5101302.7200514376,579.12089686534330,3.6336791218280355
925,5493589.6760239555,639.33026474447456,3.6336791218280355
926,5885876.6319964742,699.31692360930117,3.6336791218280355
927,6278163.5879689921,758.61224995660893,3.6336791218280355
928,6670450.5439415099,816.71992826604264,3.6336791218280355
929,7062737.4999140287,873.10976748190012,3.6336791218280355
930,7455024.4558865465,927.21034622915545,3.6336791218280355
931,7847311.4118590644,978.40001246524878,3.6336791218280355
932,8239598.3678315822,1025.9955843148839,3.6336791218280355
933,8631885.3238041010,1069.2378157442924,3.6336791218280355
934,9024172.2797766197,1107.2722376294853,3.6336791218280355
935,9416459.2357491367,1139.1232409520389,3.6336791218280355
936,9808746.1917216554,1163.6580055295119,3.6336791218280355
937,10201033.147694174,1179.5346405004964,3.6336791218280355
938,10593320.103666691,1185.1247365268346,3.6336791218280355
939,10985607.059639210,1178.3922834125333,3.6336791218280355
940,11377894.015611727,1156.6933132111508,3.6336791218280355
941,11770180.971584246,1116.4193596801510,3.6336791218280355
942,12162467.927556764,1052.2982078097896,3.6336791218280355
943,12554754.883529281,955.81954378550836,3.6336791218280355
944,12947041.839501800,810.83614312090424,3.6336791218280355
945,13339328.795474319,575.01497060136001,3.6336791218280355
946,786146.20435374288,28.989608184222565,3.7163586137523468
947,1178433.1603262606,61.785319889678057,3.7163586137523468
948,1570720.1162987782,101.30052664178901,3.7163586137523468
949,1963007.0722712961,145.64433061251540,3.7163586137523468
950,2355294.0282438137,193.87519690987946,3.7163586137523468
951,2747580.9842163310,245.38305464026143,3.7163586137523468
952,3139867.9401888489,299.67349273198556,3.7163586137523468
953,3532154.8961613667,356.29580865032807,3.7163586137523468
954,3924441.8521338841,414.81591797403615,3.7163586137523468
955,4316728.8081064010,474.80364945630731,3.7163586137523468
956,4709015.7640789198,535.82503932328279,3.7163586137523468
957,5101302.7200514376,597.43648569862160,3.7163586137523468
958,5493589.6760239555,659.17955160482632,3.7163586137523468
959,5885876.6319964742,720.57583326808140,3.7163586137523468
960,6278163.5879689921,781.12151619945121,3.7163586137523468
961,6670450.5439415099,840.28129006238578,3.7163586137523468
962,7062737.4999140287,897.48126591518349,3.7163586137523468
963,7455024.4558865465,952.10045570009174,3.7163586137523468
964,7847311.4118590644,1003.4602269726133,3.7163586137523468
965,8239598.3678315822,1050.8109094379797,3.7163586137523468
966,8631885.3238041010,1093.3143522186510,3.7163586137523468
967,9024172.2797766197,1130.0206169687708,3.7163586137523468
968,9416459.2357491367,1159.8359644597085,3.7163586137523468
969,9808746.1917216554,1181.4775055938803,3.7163586137523468
970,10201033.147694174,1193.4066335645807,3.7163586137523468
971,10593320.103666691,1193.7270845897735,3.7163586137523468
972,10985607.059639210,1180.0205394998591,3.7163586137523468
973,11377894.015611727,1149.0636033170463,3.7163586137523468
974,11770180.971584246,1096.2970170720866,3.7163586137523468
975,12162467.927556764,1014.7053162128316,3.7163586137523468
976,12554754.883529281,891.99603965781421,3.7163586137523468
977,12947041.839501800,700.98533702903285,3.7163586137523468
978,13339328.795474319,328.01444883874547,3.7163586137523468
979,786146.20435374288,30.142963033659385,3.7990381056766580
980,1178433.1603262606,64.090861311626526,3.7990381056766580
981,1570720.1162987782,104.92081751741300,3.7990381056766580
982,1963007.0722712961,150.70486384816346,3.7990381056766580
983,2355294.0282438137,200.48040447264992,3.7990381056766580
984,2747580.9842163310,253.61599247056111,3.7990381056766580
985,3139867.9401888489,309.59453502484280,3.7990381056766580
986,3532154.8961613667,367.94168818341308,3.7990381056766580
987,3924441.8521338841,428.19880290908577,3.7990381056766580
988,4316728.8081064010,489.91002434133401,3.7990381056766580
989,4709015.7640789198,552.61427656293199,3.7990381056766580
990,5101302.7200514376,615.83903828167354,3.7990381056766580
991,5493589.6760239555,679.09470090006630,3.7990381056766580
992,5885876.6319964742,741.86890808109843,3.7990381056766580
993,6278163.5879689921,803.62046796372351,3.7990381056766580
994,6670450.5439415099,863.77246355603199,3.7990381056766580
995,7062737.4999140287,921.70414012045001,3.7990381056766580
996,7455024.4558865465,976.74103548921141,3.7990381056766580
997,7847311.4118590644,1028.1426263924106,3.7990381056766580
998,8239598.3678315822,1075.0864527733588,3.7990381056766580
999,8631885.3238041010,1116.6471793252151,3.7990381056766580
1000,9024172.2797766197,1151.7682225932354,3.7990381056766580
