,T,Sigma,r
26849,4448087.4916251395,1627.2452721184579,9.6692820323027551
26850,4486764.8299847320,1636.2648500508587,9.6692820323027551
26851,4525442.1683443235,1644.8524396585897,9.6692820323027551
26852,4564119.5067039151,1652.9929353853347,9.6692820323027551
26853,4602796.8450635066,1660.6706993669391,9.6692820323027551
26854,4641474.1834230982,1667.8695276999435,9.6692820323027551
26855,4680151.5217826897,1674.5726138022346,9.6692820323027551
26856,4718828.8601422813,1680.7625085392874,9.6692820323027551
26857,4757506.1985018728,1686.4210767673530,9.6692820323027551
26858,4796183.5368614644,1691.5294498647645,9.6692820323027551
26859,4834860.8752210559,1696.0679737893095,9.6692820323027551
26860,4873538.2135806475,1700.0161521194450,9.6692820323027551
26861,4912215.5519402390,1703.3525834628570,9.6692820323027551
26862,4950892.8902998315,1706.0548925154760,9.6692820323027551
26863,4989570.2286594231,1708.0996539615458,9.6692820323027551
26864,5028247.5670190146,1709.4623082495762,9.6692820323027551
26865,5066924.9053786062,1710.1170681525655,9.6692820323027551
26866,5105602.2437381977,1710.0368148143136,9.6692820323027551
26867,5144279.5820977893,1709.1929817776941,9.6692820323027551
26868,5182956.9204573808,1707.5554252196421,9.6692820323027551
26869,5221634.2588169724,1705.0922782943878,9.6692820323027551
26870,5260311.5971765639,1701.7697871045436,9.6692820323027551
26871,5298988.9355361555,1697.5521253348102,9.6692820323027551
26872,5337666.2738957470,1692.4011839939135,9.6692820323027551
26873,5376343.6122553395,1686.2763320006759,9.6692820323027551
26874,5415020.9506149311,1679.1341424306033,9.6692820323027551
26875,5453698.2889745226,1670.9280781095936,9.6692820323027551
26876,5492375.6273341142,1661.6081288317880,9.6692820323027551
26877,5531052.9656937057,1651.1203906339256,9.6692820323027551
26878,5569730.3040532973,1639.4065752502063,9.6692820323027551
26879,5608407.6424128888,1626.4034348553216,9.6692820323027551
26880,5647084.9807724804,1612.0420832610962,9.6692820323027551
26881,5685762.3191320719,1596.2471895453432,9.6692820323027551
26882,5724439.6574916635,1578.9360131802002,9.6692820323027551
26883,5763116.9958512550,1560.0172403677943,9.6692820323027551
26884,5801794.3342108466,1539.3895685509708,9.6692820323027551
26885,5840471.6725704391,1516.9399683558138,9.6692820323027551
26886,5879149.0109300306,1492.5415273426574,9.6692820323027551
26887,5917826.3492896222,1466.0507443101412,9.6692820323027551
26888,5956503.6876492137,1437.3040909721421,9.6692820323027551
26889,5995181.0260088053,1406.1135805563888,9.6692820323027551
26890,6033858.3643683968,1372.2609652249964,9.6692820323027551
26891,6072535.7027279884,1335.4900004485185,9.6692820323027551
26892,6111213.0410875799,1295.4959188304524,9.6692820323027551
26893,6149890.3794471715,1251.9107642564309,9.6692820323027551
26894,6188567.7178067630,1204.2823874655130,9.6692820323027551
26895,6227245.0561663546,1152.0433676472310,9.6692820323027551
26896,6265922.3945259470,1094.4631939881581,9.6692820323027551
26897,6304599.7328855386,1030.5710781280422,9.6692820323027551
26898,6343277.0712451302,959.02362806977339,9.6692820323027551
26899,6381954.4096047217,877.85955924250607,9.6692820323027551
26900,6420631.7479643133,783.99413264405814,9.6692820323027551
